0.105693, 0.893676, 0.900000, 0.144318, 0.140421, 0.214286, 0.348159, 0.156943, 0.100000
0.104791, 0.456258, 0.822963, 0.669613, 0.127492, 0.214286, 0.284703, 0.117467, 0.100228
0.109589, 0.900000, 0.900000, 0.267495, 0.136826, 0.252381, 0.343626, 0.174061, 0.100290
0.110678, 0.820949, 0.861481, 0.436945, 0.178736, 0.201587, 0.330028, 0.148908, 0.100927
0.100000, 0.100000, 0.900000, 0.332342, 0.100000, 0.607937, 0.416147, 0.287948, 0.100995
0.130235, 0.896838, 0.900000, 0.275316, 0.263755, 0.252381, 0.339093, 0.173362, 0.101435
0.101721, 0.249671, 0.900000, 0.433360, 0.130906, 0.100000, 0.328895, 0.111528, 0.101848
0.109998, 0.757708, 0.775556, 0.172994, 0.141148, 0.188889, 0.373088, 0.148908, 0.102283
0.100957, 0.515283, 0.900000, 0.129654, 0.113801, 0.290476, 0.445609, 0.327773, 0.102431
0.114036, 0.805138, 0.814074, 0.360367, 0.216833, 0.239683, 0.332295, 0.162183, 0.102674
0.126956, 0.739789, 0.680741, 0.527862, 0.243272, 0.150794, 0.302833, 0.143668, 0.102874
0.101205, 0.219104, 0.900000, 0.135845, 0.110932, 0.252381, 0.399150, 0.203755, 0.103798
0.110449, 0.444664, 0.888148, 0.349613, 0.141511, 0.138095, 0.281303, 0.100699, 0.103816
0.101164, 0.318182, 0.900000, 0.116945, 0.114382, 0.480952, 0.443343, 0.375284, 0.103887
0.123435, 0.539526, 0.900000, 0.731853, 0.169729, 0.125397, 0.299433, 0.100000, 0.104340
0.115339, 0.812516, 0.900000, 0.479308, 0.179571, 0.252381, 0.326629, 0.164978, 0.104775
0.101087, 0.388801, 0.900000, 0.100000, 0.112893, 0.379365, 0.416147, 0.337555, 0.105162
0.110609, 0.481555, 0.888148, 0.900000, 0.150409, 0.150794, 0.100000, 0.119913, 0.105324
0.103466, 0.461528, 0.834815, 0.101629, 0.136063, 0.506349, 0.548725, 0.423843, 0.106921
0.150526, 0.611199, 0.728148, 0.741303, 0.215671, 0.214286, 0.290368, 0.121659, 0.106977
0.111487, 0.319236, 0.891111, 0.317678, 0.159561, 0.201587, 0.291501, 0.110480, 0.107661
0.113151, 0.365613, 0.876296, 0.286395, 0.158435, 0.214286, 0.290368, 0.111528, 0.107910
0.111628, 0.318182, 0.876296, 0.312138, 0.148121, 0.188889, 0.292635, 0.105590, 0.108013
0.106124, 0.508959, 0.654074, 0.236212, 0.146559, 0.493651, 0.404816, 0.273624, 0.108675
0.103283, 0.356126, 0.873333, 0.324196, 0.137407, 0.531746, 0.510198, 0.421048, 0.109917
0.116155, 0.468906, 0.849630, 0.306273, 0.192827, 0.392063, 0.452408, 0.328122, 0.110193
0.135466, 0.573254, 0.763704, 0.482892, 0.228455, 0.252381, 0.299433, 0.156245, 0.110362
0.128505, 0.344532, 0.882222, 0.341466, 0.219557, 0.176190, 0.268839, 0.107686, 0.110535
0.101795, 0.326614, 0.900000, 0.114012, 0.112275, 0.455556, 0.399150, 0.320087, 0.111460
0.108665, 0.627009, 0.882222, 0.173646, 0.137044, 0.303175, 0.407082, 0.227860, 0.112104
0.125646, 0.413043, 0.882222, 0.316701, 0.237244, 0.214286, 0.293768, 0.107336, 0.112956
0.107246, 0.543742, 0.897037, 0.175275, 0.131160, 0.392063, 0.364023, 0.270480, 0.113142
0.187665, 0.614361, 0.888148, 0.703177, 0.293971, 0.252381, 0.348159, 0.163930, 0.113937
0.118629, 0.398287, 0.837778, 0.265866, 0.160795, 0.239683, 0.376487, 0.197467, 0.114337
0.230510, 0.624901, 0.778519, 0.624318, 0.275667, 0.188889, 0.291501, 0.117118, 0.115743
0.123524, 0.516337, 0.431852, 0.239145, 0.198820, 0.265079, 0.409348, 0.249869, 0.117736
0.103425, 0.363505, 0.900000, 0.167780, 0.123062, 0.455556, 0.411615, 0.322533, 0.117968
0.113173, 0.276021, 0.100000, 0.261303, 0.160941, 0.722222, 0.668839, 0.655109, 0.118004
0.103796, 0.306588, 0.248148, 0.129328, 0.129962, 0.734921, 0.495467, 0.498603, 0.118181
0.120666, 0.517391, 0.568148, 0.228717, 0.177973, 0.442857, 0.393484, 0.205153, 0.118195
0.127106, 0.428854, 0.728148, 0.684277, 0.210369, 0.315873, 0.317564, 0.190830, 0.118629
0.107830, 0.280237, 0.147407, 0.184073, 0.139441, 0.722222, 0.900000, 0.823493, 0.119120
0.176294, 0.713439, 0.805185, 0.324196, 0.291356, 0.290476, 0.409348, 0.243231, 0.120961
0.115855, 0.419368, 0.837778, 0.365255, 0.156909, 0.328571, 0.415014, 0.216332, 0.125187
0.106532, 0.210672, 0.900000, 0.198737, 0.151898, 0.379365, 0.373088, 0.284105, 0.125423
0.122973, 0.476285, 0.897037, 0.216986, 0.195079, 0.442857, 0.396884, 0.241135, 0.125804
0.124559, 0.360343, 0.615556, 0.227088, 0.175504, 0.277778, 0.368555, 0.188734, 0.126892
0.105527, 0.229644, 0.900000, 0.266843, 0.148629, 0.582540, 0.460340, 0.380524, 0.127027
0.103268, 0.415152, 0.900000, 0.233279, 0.128437, 0.607937, 0.742493, 0.594672, 0.127590
0.110216, 0.472069, 0.861481, 0.197108, 0.161231, 0.417460, 0.516997, 0.403930, 0.129144
0.107939, 0.332938, 0.129630, 0.197108, 0.150917, 0.722222, 0.749292, 0.793100, 0.132285
0.105978, 0.375099, 0.897037, 0.328432, 0.139078, 0.633333, 0.495467, 0.403930, 0.133544
0.123256, 0.450988, 0.757778, 0.395560, 0.198929, 0.684127, 0.467139, 0.357118, 0.135886
0.106051, 0.265481, 0.900000, 0.161589, 0.137007, 0.734921, 0.467139, 0.440262, 0.136709
0.121145, 0.304480, 0.209630, 0.144644, 0.166933, 0.734921, 0.497734, 0.448297, 0.137442
0.109229, 0.319236, 0.805185, 0.274338, 0.140240, 0.531746, 0.701700, 0.623319, 0.139306
0.107818, 0.339262, 0.897037, 0.194827, 0.150844, 0.722222, 0.515864, 0.543668, 0.140818
0.137340, 0.485771, 0.831852, 0.267495, 0.240439, 0.277778, 0.382153, 0.241834, 0.142623
0.139741, 0.501581, 0.837778, 0.333971, 0.235428, 0.353968, 0.396884, 0.196070, 0.144349
0.127026, 0.471014, 0.751852, 0.147902, 0.225331, 0.468254, 0.513598, 0.385415, 0.144531
0.121171, 0.402503, 0.396296, 0.250876, 0.177029, 0.620635, 0.607649, 0.595371, 0.145466
0.122040, 0.198024, 0.588889, 0.332342, 0.201943, 0.582540, 0.343626, 0.285852, 0.148875
0.107726, 0.290777, 0.897037, 0.199389, 0.149719, 0.607937, 0.558924, 0.535983, 0.152767
0.128152, 0.309750, 0.366667, 0.153442, 0.176521, 0.734921, 0.477337, 0.427686, 0.152948
0.148447, 0.486825, 0.781481, 0.270102, 0.239168, 0.277778, 0.395751, 0.242183, 0.155810
0.106831, 0.337154, 0.900000, 0.131609, 0.135482, 0.734921, 0.537394, 0.512926, 0.159142
